sentence#,word,label
1222,a,O
1222,spot,O
1222,with,O
1222,historical,O
1222,charm,O
1223,Phnum,O
1223,Samkos,O
1223,a,O
1223,region,O
1223,with,O
1223,vibrant,O
1223,traditions,O
1224,Phnum,O
1224,Krachau,Mountain
1224,a,O
1224,village,O
1224,with,O
1224,scenic,O
1224,beauty,O
1225,Phnum,O
1225,Tumpoar,Mountain
1225,a,O
1225,town,O
1225,that,O
1225,embraces,O
1225,diversity,O
1226,Phnum,O
1226,Kbal,Mountain
1226,Russei,Mountain
1226,a,O
1226,community,O
1226,with,O
1226,pride,O
1227,Phnum,O
1227,Khmaoch,Mountain
1227,a,O
1227,village,O
1227,with,O
1227,a,O
1227,unique,O
1227,identity,O
1228,Phnum,O
1228,Yav,Mountain
1228,Yai,Mountain
1228,a,O
1228,name,O
1228,that,O
1228,carries,O
1228,history,O
1229,Phnum,O
1229,Khnat,Mountain
1229,a,O
1229,region,O
1229,with,O
1229,cultural,O
1229,richness,O
1230,Phnum,O
1230,Svay,Mountain
1230,a,O
1230,spot,O
1230,where,O
1230,traditions,O
1230,thrive,O
1231,Phnum,O
1231,Reang,Mountain
1231,Kal,Mountain
1231,a,O
1231,town,O
1231,with,O
1231,historical,O
1231,landmarks,O
1232,Phnum,O
1232,Reang,Mountain
1232,Khvav,Mountain
1232,a,O
1232,place,O
1232,that,O
1232,resonates,O
1232,with,O
1232,history,O
1233,Phnum,O
1233,Pureng,Mountain
1233,a,O
1233,village,O
1233,with,O
1233,a,O
1233,sense,O
1233,of,O
1233,community,O
1234,Phnum,O
1234,Puk,Mountain
1234,a,O
1234,region,O
1234,with,O
1234,natural,O
1234,allure,O
1235,Phnum,O
1235,Prachiev,Mountain
1235,a,O
1235,town,O
1235,where,O
1235,traditions,O
1235,are,O
1235,celebrated,O
1236,Phnum,O
1236,Poung,Mountain
1236,Peay,Mountain
1236,a,O
1236,community,O
1236,with,O
1236,scenic,O
1236,landscapes,O
1237,Phnum,O
1237,Phum,Mountain
1237,Chrey,Mountain
1237,a,O
1237,name,O
1237,that,O
1237,echoes,O
1237,through,O
1237,hills,O
1238,Phnum,O
1238,Peam,Mountain
1238,Louk,Mountain
1238,a,O
1238,village,O
1238,with,O
1238,historical,O
1238,significance,O
1239,Phnum,O
1239,Mream,Mountain
1239,a,O
1239,region,O
1239,that,O
1239,stands,O
1239,with,O
1239,pride,O
1240,Phnum,O
1240,Ngout,Mountain
1240,a,O
1240,place,O
1240,with,O
1240,cultural,O
1240,depth,O
1241,Phnum,O
1241,Ne,Mountain
1241,Pe,Mountain
1241,Si,Mountain
1241,a,O
1241,village,O
1241,with,O
1241,natural,O
1241,beauty,O
1242,Phnum,O
1242,Neak,Mountain
1242,Ok,Mountain
1242,a,O
1242,town,O
1242,where,O
1242,stories,O
1242,unfold,O
1243,Phnum,O
1243,Neam,Mountain
1243,Rung,Mountain
1243,a,O
1243,region,O
1243,with,O
1243,a,O
1243,welcoming,O
1243,spirit,O
1244,Phnum,O
1244,Mak,Mountain
1244,Hoeun,Mountain
1244,a,O
1244,spot,O
1244,that,O
1244,embraces,O
1244,diversity,O
1245,Phnum,O
1245,Lang,Mountain
1245,Tbaeng,Mountain
1245,a,O
1245,village,O
1245,with,O
1245,cultural,O
1245,diversity,O
1246,Phnum,O
1246,Kruoch,Mountain
1246,a,O
1246,town,O
1246,with,O
1246,vibrant,O
1246,traditions,O
1247,Phnum,O
1247,Krob,Mountain
1247,a,O
1247,place,O
1247,that,O
1247,tells,O
1247,tales,O
1247,of,O
1247,the,O
1247,past,O
1248,Phnum,O
1248,Kri,Mountain
1248,Kantieng,Mountain
1248,a,O
1248,community,O
1248,with,O
1248,a,O
1248,unique,O
1248,charm,O
1249,Phnum,O
1249,Kri,Mountain
1249,where,O
1249,nature,O
1249,paints,O
1249,its,O
1249,canvas,O
1250,Phnum,O
1250,Krakoah,Mountain
1250,stands,O
1250,proudly,O
1250,in,O
1250,the,O
1250,landscape,O
1251,Phnum,O
1251,Koula,Mountain
1251,Puk,Mountain
1251,invites,O
1251,exploration,O
1251,with,O
1251,its,O
1251,natural,O
1251,beauty,O
1252,Phnum,O
1252,Khnang,Mountain
1252,Ke,Mountain
1252,whispers,O
1252,tales,O
1252,of,O
1252,the,O
1252,past,O
1253,Khao,O
1253,Banthat,Mountain
1253,a,O
1253,place,O
1253,where,O
1253,nature,O
1253,and,O
1253,history,O
1253,converge,O
1254,Phnum,O
1254,Kiem,Mountain
1254,Ri,Mountain
1254,a,O
1254,name,O
1254,that,O
1254,echoes,O
1254,through,O
1254,the,O
1254,hills,O
1255,Phnum,O
1255,Khsie,Mountain
1255,a,O
1255,spot,O
1255,with,O
1255,cultural,O
1255,significance,O
1256,Phnum,O
1256,Khnang,Mountain
1256,Pok,Mountain
1256,where,O
1256,traditions,O
1256,are,O
1256,celebrated,O
1257,Phnum,O
1257,Ke,Mountain
1257,a,O
1257,region,O
1257,that,O
1257,stands,O
1257,with,O
1257,pride,O
1258,Phnum,O
1258,Kbal,Mountain
1258,Ou,Mountain
1258,Lvea,Mountain
1258,a,O
1258,village,O
1258,with,O
1258,a,O
1258,unique,O
1258,charm,O
1259,Phnum,O
1259,Kbal,Mountain
1259,Khmaoch,Mountain
1259,a,O
1259,town,O
1259,with,O
1259,historical,O
1259,landmarks,O
1260,Phnum,O
1260,Kaoh,Mountain
1260,Kong,Mountain
1260,a,O
1260,community,O
1260,with,O
1260,a,O
1260,welcoming,O
1260,spirit,O
1261,Phnum,O
1261,Kanhanh,Mountain
1261,a,O
1261,name,O
1261,that,O
1261,resonates,O
1261,through,O
1261,time,O
1262,Phnum,O
1262,Hab,Mountain
1262,a,O
1262,region,O
1262,with,O
1262,vibrant,O
1262,traditions,O
1263,Phnum,O
1263,Dei,Mountain
1263,Kraham,Mountain
1263,a,O
1263,place,O
1263,with,O
1263,scenic,O
1263,landscapes,O
1264,Phnum,O
1264,Dei,Mountain
1264,Dos,Mountain
1264,where,O
1264,nature,O
1264,paints,O
1264,its,O
1264,canvas,O
1265,Phnum,O
1265,Chreav,Mountain
1265,a,O
1265,town,O
1265,that,O
1265,embraces,O
1265,diversity,O
1266,Phnum,O
1266,Chrak,Mountain
1266,Phnov,Mountain
1266,a,O
1266,region,O
1266,with,O
1266,natural,O
1266,allure,O
1267,Phnum,O
1267,Chamkar,Mountain
1267,a,O
1267,village,O
1267,with,O
1267,cultural,O
1267,richness,O
1268,Phnum,O
1268,Baen,Mountain
1268,Bun,Mountain
1268,a,O
1268,spot,O
1268,where,O
1268,stories,O
1268,unfold,O
1269,Phnum,O
1269,Bakan,Mountain
1269,a,O
1269,community,O
1269,with,O
1269,a,O
1269,sense,O
1269,of,O
1269,belonging,O
1270,Phnum,O
1270,Anlong,Mountain
1270,a,O
1270,name,O
1270,that,O
1270,carries,O
1270,history,O
1271,Phnum,O
1271,Andoung,Mountain
1271,a,O
1271,region,O
1271,with,O
1271,historical,O
1271,significance,O
1272,Khao,O
1272,Phra,Mountain
1272,Wihan,Mountain
1272,a,O
1272,town,O
1272,that,O
1272,stands,O
1272,with,O
1272,pride,O
1273,Khao,O
1273,Phanom,Mountain
1273,Dong,Mountain
1273,Rak,Mountain
1273,a,O
1273,place,O
1273,with,O
1273,historical,O
1273,charm,O
1274,Phnum,O
1274,Voeune,Mountain
1274,a,O
1274,village,O
1274,with,O
1274,a,O
1274,sense,O
1274,of,O
1274,community,O
1275,Phnum,O
1275,Veal,Mountain
1275,Chab,Mountain
1275,a,O
1275,community,O
1275,that,O
1275,tells,O
1275,tales,O
1275,of,O
1275,the,O
1275,past,O
1276,Phnum,O
1276,Tumbat,O
1276,a,O
1276,town,O
1276,with,O
1276,cultural,O
1276,depth,O
1277,Phnum,O
1277,Tuk,Mountain
1277,Chray,Mountain
1277,a,O
1277,region,O
1277,where,O
1277,traditions,O
1277,thrive,O
1278,Phnum,O
1278,Ti,Mountain
1278,Rey,Mountain
1278,a,O
1278,spot,O
1278,with,O
1278,historical,O
1278,landmarks,O
1279,Phnum,O
1279,Thna,Mountain
1279,Ruessei,Mountain
1279,a,O
1279,village,O
1279,with,O
1279,a,O
1279,unique,O
1279,identity,O
1280,Phnum,O
1280,Thma,Mountain
1280,Kaev,Mountain
1280,a,O
1280,place,O
1280,with,O
1280,a,O
1280,rich,O
1280,cultural,O
1280,heritage,O
1281,Phnum,O
1281,Thma,Mountain
1281,Keh,Mountain
1281,a,O
1281,region,O
1281,with,O
1281,historical,O
1281,charm,O
1282,Phnum,O
1282,Thma,Mountain
1282,Chang,Mountain
1282,a,O
1282,village,O
1282,with,O
1282,a,O
1282,sense,O
1282,of,O
1282,community,O
1283,Phnum,O
1283,Tatech,Mountain
1283,a,O
1283,community,O
1283,that,O
1283,embraces,O
1283,diversity,O
1284,Phnum,O
1284,Ta,Mountain
1284,La,O
1284,Mi,Mountain
1284,a,O
1284,name,O
1284,echoing,O
1284,through,O
1284,the,O
1284,hills,O
1285,Phnum,O
1285,Ta,Mountain
1285,Kout,Mountain
1285,a,O
1285,region,O
1285,with,O
1285,cultural,O
1285,richness,O
1286,Phnum,O
1286,Ta,Mountain
1286,Kout,Mountain
1286,a,O
1286,spot,O
1286,where,O
1286,traditions,O
1286,are,O
1286,celebrated,O
1287,Phnum,O
1287,Ta,Mountain
1287,Kao,Mountain
1287,a,O
1287,village,O
1287,that,O
1287,resonates,O
1287,with,O
1287,history,O
1288,Phnum,O
1288,Stoung,Mountain
1288,Kngaok,Mountain
1288,a,O
1288,town,O
1288,with,O
1288,a,O
1288,welcoming,O
1288,spirit,O
1289,Phnum,O
1289,Srae,Mountain
1289,Mousna,Mountain
1289,a,O
1289,region,O
1289,with,O
1289,vibrant,O
1289,traditions,O
1290,Phnum,O
1290,Srang,Mountain
1290,Thum,Mountain
1290,a,O
1290,village,O
1290,with,O
1290,scenic,O
1290,beauty,O
1291,Phnum,O
1291,Smat,Mountain
1291,Daeng,Mountain
1291,a,O
1291,community,O
1291,with,O
1291,a,O
1291,unique,O
1291,charm,O
1292,Mount,O
1292,Oku,Mountain
1292,a,O
1292,place,O
1292,that,O
1292,stands,O
1292,with,O
1292,pride,O
1293,Mont,O
1293,Mekoua,Mountain
1293,a,O
1293,town,O
1293,that,O
1293,embraces,O
1293,diversity,O
1294,Neshele,Mountain
1294,a,O
1294,village,O
1294,with,O
1294,cultural,O
1294,depth,O
1295,Chappal,Mountain
1295,Waddi,Mountain
1295,a,O
1295,spot,O
1295,where,O
1295,nature,O
1295,and,O
1295,history,O
1295,converge,O
1296,Mont,O
1296,Koupe,O
1296,a,O
1296,region,O
1296,with,O
1296,natural,O
1296,allure,O
1297,Montagne,O
1297,de,O
1297,Nganha,Mountain
1297,a,O
1297,place,O
1297,that,O
1297,carries,O
1297,history,O
1298,Massif,Mountain
1298,du,O
1298,Manengouba,Mountain
1298,a,O
1298,name,O
1298,that,O
1298,echoes,O
1298,through,O
1298,the,O
1298,hills,O
1299,Lekwe,O
1299,Khi,Mountain
1299,a,O
1299,village,O
1299,with,O
1299,a,O
1299,sense,O
1299,of,O
1299,community,O
1300,Hossere,O
1300,Oupay,Mountain
1300,whispers,O
1300,tales,O
1300,of,O
1300,ancient,O
1300,times,O
1301,Hosere,Mountain
1301,Dongbigoure,O
1301,stands,O
1301,with,O
1301,pride,O
1301,in,O
1301,the,O
1301,landscape,O
1302,Hossere,O
1302,Tsoumay,Mountain
1302,a,O
1302,name,O
1302,echoing,O
1302,through,O
1302,the,O
1302,hills,O
1303,Kong,Mountain
1303,Ndemsim,Mountain
1303,a,O
1303,spot,O
1303,with,O
1303,cultural,O
1303,significance,O
1304,Dent,Mountain
1304,de,O
1304,Mindif,Mountain
1304,a,O
1304,region,O
1304,that,O
1304,embraces,O
1304,its,O
1304,history,O
1305,Montagne,O
1305,de,O
1305,Mbakana,Mountain
1305,a,O
1305,village,O
1305,with,O
1305,a,O
1305,unique,O
1305,charm,O
1306,Hossere,O
1306,Mavoulva,Mountain
1306,a,O
1306,town,O
1306,with,O
1306,historical,O
1306,landmarks,O
1307,Loulou,Mountain
1307,a,O
1307,community,O
1307,with,O
1307,a,O
1307,welcoming,O
1307,spirit,O
1308,Ngao,Mountain
1308,Kuman,Mountain
1308,a,O
1308,place,O
1308,where,O
1308,nature,O
1308,and,O
1308,history,O
1308,converge,O
1309,Hossere,O
1309,Kilda,Mountain
1309,a,O
1309,region,O
1309,with,O
1309,natural,O
1309,allure,O
1310,Hossere,O
1310,Woli,Mountain
1310,a,O
1310,village,O
1310,with,O
1310,cultural,O
1310,richness,O
1311,Hosere,Mountain
1311,Guen,Mountain
1311,Fa,Mountain
1311,Labo,Mountain
1311,a,O
1311,community,O
1311,that,O
1311,tells,O
1311,tales,O
1311,of,O
1311,the,O
1311,past,O
1312,Goningtsan,Mountain
1312,a,O
1312,region,O
1312,with,O
1312,vibrant,O
1312,traditions,O
1313,Hossere,O
1313,Faourou,Mountain
1313,a,O
1313,town,O
1313,that,O
1313,stands,O
1313,with,O
1313,pride,O
1314,Hossere,O
1314,Douva,Mountain
1314,where,O
1314,traditions,O
1314,thrive,O
1315,Hossere,O
1315,Douri,Mountain
1315,a,O
1315,village,O
1315,with,O
1315,a,O
1315,sense,O
1315,of,O
1315,belonging,O
1316,Hosere,Mountain
1316,Djindjing,Mountain
1316,a,O
1316,name,O
1316,that,O
1316,carries,O
1316,history,O
1317,Hosere,Mountain
1317,Djiek,O
1317,a,O
1317,place,O
1317,with,O
1317,a,O
1317,rich,O
1317,cultural,O
1317,heritage,O
1318,Hossere,O
1318,Djeve,O
1318,a,O
1318,region,O
1318,with,O
1318,historical,O
1318,charm,O
1319,Hossere,O
1319,Djeling,O
1319,a,O
1319,community,O
1319,with,O
1319,a,O
1319,sense,O
1319,of,O
1319,community,O
1320,Hossere,O
1320,Djeki,Mountain
1320,a,O
1320,town,O
1320,that,O
1320,embraces,O
1320,diversity,O
1321,Hossere,O
1321,Djaoure,O
1321,a,O
1321,village,O
1321,with,O
1321,scenic,O
1321,beauty,O
1322,Hossere,O
1322,Djaba,Mountain
1322,a,O
1322,spot,O
1322,where,O
1322,stories,O
1322,unfold,O
1323,Hossere,O
1323,Dimeo,O
1323,a,O
1323,region,O
1323,with,O
1323,natural,O
1323,beauty,O
1324,Boundary,Mountain
1324,Mountain,O
1324,a,O
1324,place,O
1324,with,O
1324,historical,O
1324,significance,O
1325,Boulore,O
1325,a,O
1325,name,O
1325,echoing,O
1325,through,O
1325,the,O
1325,hills,O
1326,Mont,O
1326,Boukoui,Mountain
1326,a,O
1326,region,O
1326,with,O
1326,a,O
1326,unique,O
1326,identity,O
1327,Hossere,O
1327,Boudoum,Mountain
1327,a,O
1327,village,O
1327,with,O
1327,a,O
1327,sense,O
1327,of,O
1327,community,O
1328,Mont,O
1328,Bo-Djoungo,Mountain
1328,a,O
1328,town,O
1328,with,O
1328,a,O
1328,welcoming,O
1328,spirit,O
1329,Hossere,O
1329,Beni,Mountain
1329,a,O
1329,community,O
1329,with,O
1329,a,O
1329,rich,O
1329,cultural,O
1329,heritage,O
1330,Hossere,O
1330,Bela,Mountain
1330,a,O
1330,region,O
1330,with,O
1330,cultural,O
1330,depth,O
1331,Batchingou,Mountain
1331,a,O
1331,spot,O
1331,with,O
1331,historical,O
1331,charm,O
1332,Mont,O
1332,Bantso,Mountain
1332,a,O
1332,village,O
1332,with,O
1332,a,O
1332,unique,O
1332,charm,O
1333,Massif,Mountain
1333,du,O
1333,Bani,Mountain
1333,a,O
1333,name,O
1333,that,O
1333,resonates,O
1333,through,O
1333,time,O
1334,Banfelo,Mountain
1334,a,O
1334,community,O
1334,with,O
1334,vibrant,O
1334,traditions,O
1335,Hossere,O
1335,Banay,Mountain
1335,a,O
1335,place,O
1335,where,O
1335,traditions,O
1335,are,O
1335,celebrated,O
1336,Hosere,Mountain
1336,Bandoume,O
1336,a,O
1336,village,O
1336,with,O
1336,cultural,O
1336,richness,O
1337,Hossere,O
1337,Banado,Mountain
1337,a,O
1337,region,O
1337,that,O
1337,stands,O
1337,with,O
1337,pride,O
1338,Hosere,Mountain
1338,Balinga,Mountain
1338,a,O
1338,village,O
1338,that,O
1338,resonates,O
1338,with,O
1338,history,O
1339,Hossere,O
1339,Balere,Mountain
1339,a,O
1339,spot,O
1339,where,O
1339,nature,O
1339,and,O
1339,history,O
1339,converge,O
1340,Hossere,O
1340,Balda,Mountain
1340,a,O
1340,region,O
1340,with,O
1340,a,O
1340,unique,O
1340,identity,O
1341,Hossere,O
1341,Badjouma,Mountain
1341,a,O
1341,place,O
1341,that,O
1341,carries,O
1341,history,O
1342,Hossere,O
1342,Badessi,Mountain
1342,a,O
1342,region,O
1342,with,O
1342,vibrant,O
1342,traditions,O
1343,Zanye,Mountain
1343,Mountain,O
1343,a,O
1343,town,O
1343,with,O
1343,historical,O
1343,landmarks,O
1344,Yaawou,Mountain
1344,a,O
1344,community,O
1344,that,O
1344,embraces,O
1344,diversity,O
1345,Hossere,O
1345,Vinjeguel,O
1345,a,O
1345,village,O
1345,with,O
1345,a,O
1345,welcoming,O
1345,spirit,O
1346,Hossere,O
1346,Rouan,Mountain
1346,a,O
1346,region,O
1346,with,O
1346,natural,O
1346,beauty,O
1347,Dza,Mountain
1347,Ourza,Mountain
1347,a,O
1347,spot,O
1347,where,O
1347,stories,O
1347,unfold,O
1348,Nkonfong,Mountain
1348,a,O
1348,community,O
1348,with,O
1348,a,O
1348,rich,O
1348,cultural,O
1348,heritage,O
1349,Nkossap,Mountain
1349,a,O
1349,name,O
1349,echoing,O
1349,through,O
1349,the,O
1349,hills,O
1350,Oguin,Mountain
1350,a,O
1350,village,O
1350,with,O
1350,a,O
1350,tranquil,O
1350,atmosphere,O
1351,Achap,Mountain
1351,Bak,Mountain
1351,a,O
1351,spot,O
1351,where,O
1351,nature,O
1351,thrives,O
1352,Bobui,Mountain
1352,a,O
1352,community,O
1352,with,O
1352,a,O
1352,sense,O
1352,of,O
1352,unity,O
1353,Kong,Mountain
1353,Zemgue,O
1353,a,O
1353,region,O
1353,with,O
1353,cultural,O
1353,richness,O
1354,Kong,Mountain
1354,Lemgo,Mountain
1354,a,O
1354,town,O
1354,with,O
1354,historical,O
1354,landmarks,O
1355,Ngol-Kedju,Mountain
1355,Hill,O
1355,a,O
1355,hill,O
1355,that,O
1355,tells,O
1355,stories,O
1355,of,O
1355,the,O
1355,past,O
1356,Ngoatoko,Mountain
1356,a,O
1356,name,O
1356,echoing,O
1356,through,O
1356,the,O
1356,hills,O
1357,Hossere,O
1357,Ngo,Mountain
1357,a,O
1357,place,O
1357,with,O
1357,a,O
1357,rich,O
1357,cultural,O
1357,heritage,O
1358,Mvou,Mountain
1358,a,O
1358,village,O
1358,with,O
1358,vibrant,O
1358,traditions,O
1359,Massif,Mountain
1359,de,O
1359,Mora,Mountain
1359,a,O
1359,region,O
1359,with,O
1359,natural,O
1359,allure,O
1360,Kaga,Mountain
1360,Monda,Mountain
1360,a,O
1360,town,O
1360,that,O
1360,stands,O
1360,with,O
1360,pride,O
1361,Mokopo,Mountain
1361,a,O
1361,community,O
1361,with,O
1361,a,O
1361,welcoming,O
1361,spirit,O
1362,Mount,O
1362,Logan,Mountain
1362,a,O
1362,mountain,O
1362,with,O
1362,breathtaking,O
1362,views,O
1363,Mount,O
1363,Lucania,Mountain
1363,a,O
1363,majestic,O
1363,peak,O
1363,in,O
1363,the,O
1363,distance,O
1364,Mount,O
1364,Steele,Mountain
1364,a,O
1364,landmark,O
1364,that,O
1364,commands,O
1364,attention,O
1365,Mount,O
1365,Slaggard,Mountain
1365,a,O
1365,mountain,O
1365,with,O
1365,a,O
1365,unique,O
1365,identity,O
1366,Mount,O
1366,Wood,Mountain
1366,a,O
1366,peak,O
1366,that,O
1366,stands,O
1366,with,O
1366,pride,O
1367,Mount,O
1367,Saint,Mountain
1367,Elias,Mountain
1367,a,O
1367,mountain,O
1367,that,O
1367,reaches,O
1367,the,O
1367,sky,O
1368,Mount,O
1368,Walsh,Mountain
1368,a,O
1368,peak,O
1368,with,O
1368,historical,O
1368,significance,O
1369,Mount,O
1369,Hubbard,Mountain
1369,a,O
1369,majestic,O
1369,mountain,O
1369,in,O
1369,the,O
1369,landscape,O
1370,Mount,O
1370,Robson,Mountain
1370,a,O
1370,peak,O
1370,that,O
1370,captivates,O
1370,the,O
1370,eye,O
1371,Mount,O
1371,Waddington,Mountain
1371,a,O
1371,mountain,O
1371,with,O
1371,a,O
1371,sense,O
1371,of,O
1371,mystery,O
1372,Mount,O
1372,Alverstone,Mountain
1372,a,O
1372,majestic,O
1372,peak,O
1372,in,O
1372,the,O
1372,distance,O
1373,Round,Mountain
1373,Mountain,O
1373,a,O
1373,circular,O
1373,wonder,O
1373,in,O
1373,nature,O
1374,Ruby,Mountain
1374,Mountain,O
1374,a,O
1374,gem,O
1374,in,O
1374,the,O
1374,mountain,O
1374,range,O
1375,Rugged,Mountain
1375,Mountain,O
1375,a,O
1375,peak,O
1375,that,O
1375,embraces,O
1375,its,O
1375,ruggedness,O
1376,Russel,Mountain
1376,Range,O
1376,a,O
1376,region,O
1376,with,O
1376,a,O
1376,unique,O
1376,charm,O
1377,Salient,Mountain
1377,Mountain,O
1377,a,O
1377,peak,O
1377,that,O
1377,stands,O
1377,out,O
1378,Maple,Mountain
1378,Mountain,O
1378,a,O
1378,hill,O
1378,with,O
1378,autumn,O
1378,hues,O
1379,Maple,Mountain
1379,Mountain,O
1379,where,O
1379,the,O
1379,leaves,O
1379,dance,O
1379,in,O
1379,the,O
1379,breeze,O
1380,Mariner,Mountain
1380,Mountain,O
1380,a,O
1380,peak,O
1380,with,O
1380,a,O
1380,maritime,O
1380,feel,O
1381,Marmolata,Mountain
1381,Mountain,O
1381,a,O
1381,mountain,O
1381,with,O
1381,marble-like,O
1381,beauty,O
1382,Massive,Mountain
1382,Mountain,O
1382,a,O
1382,peak,O
1382,with,O
1382,grandeur,O
1383,Massive,Mountain
1383,Range,O
1383,a,O
1383,region,O
1383,with,O
1383,vast,O
1383,landscapes,O
1384,Mastodon,Mountain
1384,Mountain,O
1384,a,O
1384,mountain,O
1384,with,O
1384,prehistoric,O
1384,charm,O
1385,Matchlee,Mountain
1385,Mountain,O
1385,a,O
1385,peak,O
1385,with,O
1385,a,O
1385,distinctive,O
1385,name,O
1386,Mazinaw,Mountain
1386,Rock,Mountain
1386,a,O
1386,rock,O
1386,formation,O
1386,with,O
1386,ancient,O
1386,art,O
1387,McBride,Mountain
1387,Range,O
1387,a,O
1387,region,O
1387,with,O
1387,diverse,O
1387,terrain,O
1388,McConnell,Mountain
1388,Range,O
1388,a,O
1388,range,O
1388,that,O
1388,tells,O
1388,tales,O
1388,of,O
1388,exploration,O
1389,South,Mountain
1389,Bastion,Mountain
1389,Mountain,O
1389,a,O
1389,peak,O
1389,with,O
1389,a,O
1389,commanding,O
1389,presence,O
1390,South,Mountain
1390,Mountain,O
1390,a,O
1390,region,O
1390,with,O
1390,southern,O
1390,charm,O
1391,Spatsizi,Mountain
1391,Mountain,O
1391,a,O
1391,peak,O
1391,with,O
1391,a,O
1391,unique,O
1391,allure,O
1392,Spearhead,Mountain
1392,Range,O
1392,a,O
1392,range,O
1392,that,O
1392,cuts,O
1392,through,O
1392,the,O
1392,sky,O
1393,Stawamus,Mountain
1393,Chief,Mountain
1393,Mountain,O
1393,a,O
1393,mountain,O
1393,with,O
1393,a,O
1393,chief-like,O
1393,prominence,O
1394,Stein,Mountain
1394,Mountain,O
1394,a,O
1394,peak,O
1394,with,O
1394,rocky,O
1394,grandeur,O
1395,St,Mountain
1395,Eloi,Mountain
1395,Mountain,O
1395,a,O
1395,mountain,O
1395,with,O
1395,a,O
1395,saintly,O
1395,name,O
1396,Samuel,Mountain
1396,Black,Mountain
1396,Range,O
1396,a,O
1396,range,O
1396,named,O
1396,after,O
1396,exploration,O
1397,San,O
1397,Christoval,Mountain
1397,Range,O
1397,a,O
1397,range,O
1397,with,O
1397,a,O
1397,divine,O
1397,touch,O
1398,Satah,Mountain
1398,Mountain,O
1398,a,O
1398,peak,O
1398,with,O
1398,a,O
1398,serene,O
1398,ambiance,O
1399,Sawback,Mountain
1399,Range,O
1399,a,O
1399,range,O
1399,with,O
1399,a,O
1399,distinctive,O
1399,profile,O
1400,Sawtooth,Mountain
1400,Range,O
1400,offers,O
1400,a,O
1400,jagged,O
1400,panorama,O
1401,The,Mountain
1401,majestic,O
1401,Sawtooth,Mountain
1401,Range,O
1401,commands,O
1401,attention,O
1402,Scarpe,Mountain
1402,Mountain,O
1402,stands,O
1402,with,O
1402,geological,O
1402,elegance,O
1403,Scarp,Mountain
1403,Mountain,O
1403,boasts,O
1403,a,O
1403,unique,O
1403,topography,O
1404,Selamiut,Mountain
1404,Range,O
1404,a,O
1404,pristine,O
1404,wilderness,O
1404,to,O
1404,explore,O
1405,Sentinel,Mountain
1405,Mountain,O
1405,a,O
1405,sentinel,O
1405,overlooking,O
1405,nature,O
1406,Sentinel,Mountain
1406,Peak,O
1406,an,O
1406,iconic,O
1406,summit,O
1406,in,O
1406,the,O
1406,range,O
1407,Sentinel,Mountain
1407,Range,O
1407,a,O
1407,series,O
1407,of,O
1407,peaks,O
1407,standing,O
1407,tall,O
1408,Septentrion,Mountain
1408,Spires,Mountain
1408,where,O
1408,spires,O
1408,reach,O
1408,for,O
1408,the,O
1408,sky,O
1409,Serratus,Mountain
1409,Mountain,O
1409,with,O
1409,serrated,O
1409,ridgelines,O
1410,Sessel,Mountain
1410,Mountain,O
1410,a,O
1410,tranquil,O
1410,peak,O
1410,to,O
1410,behold,O
1411,Sharktooth,Mountain
1411,Mountain,O
1411,a,O
1411,toothy,O
1411,silhouette,O
1411,against,O
1411,the,O
1411,sky,O
1412,Shark,Mountain
1412,Tooth,Mountain
1412,Mountain,O
1412,a,O
1412,distinctive,O
1412,peak,O
1412,in,O
1412,the,O
1412,landscape,O
1413,Shulaps,Mountain
1413,Range,O
1413,a,O
1413,range,O
1413,with,O
1413,a,O
1413,rich,O
1413,natural,O
1413,tapestry,O
1414,Sibola,Mountain
1414,Range,O
1414,where,O
1414,nature,O
1414,whispers,O
1414,its,O
1414,secrets,O
1415,Sidas,Mountain
1415,Cone,Mountain
1415,a,O
1415,cone-shaped,O
1415,wonder,O
1415,in,O
1415,the,O
1415,landscape,O
1416,Siffleur,Mountain
1416,Mountain,O
1416,a,O
1416,mountain,O
1416,with,O
1416,melodic,O
1416,echoes,O
1417,Sifton,Mountain
1417,Ranges,Mountain
1417,a,O
1417,network,O
1417,of,O
1417,ranges,O
1417,to,O
1417,explore,O
1418,Signal,Mountain
1418,Mountain,O
1418,where,O
1418,nature,O
1418,sends,O
1418,its,O
1418,signals,O
1419,Silverhorn,Mountain
1419,Mountain,O
1419,a,O
1419,mountain,O
1419,with,O
1419,silver-toned,O
1419,allure,O
1420,Silverthrone,Mountain
1420,Mountain,O
1420,a,O
1420,regal,O
1420,peak,O
1420,in,O
1420,the,O
1420,distance,O
1421,Silvertip,Mountain
1421,Mountain,O
1421,a,O
1421,peak,O
1421,with,O
1421,a,O
1421,silver-tipped,O
1421,summit,O
1422,Sirdar,Mountain
1422,Mountain,O
1422,a,O
1422,mountain,O
1422,that,O
1422,guards,O
1422,the,O
1422,landscape,O
1423,Skihist,Mountain
1423,Mountain,O
1423,where,O
1423,history,O
1423,and,O
1423,nature,O
1423,converge,O
1424,Skirt,Mountain
1424,Mountain,O
1424,a,O
1424,mountain,O
1424,with,O
1424,cascading,O
1424,slopes,O
1425,Skoki,Mountain
1425,Mountain,O
1425,a,O
1425,peak,O
1425,that,O
1425,captivates,O
1425,the,O
1425,eye,O
1426,Sky,Mountain
1426,Pilot,Mountain
1426,Mountain,O
1426,a,O
